Source,1,2,3,4,5,6
2448396212,3370801936,,,,,
2448396216,2448396209,2448396222,2448396224,,,
2448396218,3370801936,2448396224,,,,
2448396222,2448396216,2972706526,,,,
2448396224,2448396218,2448396229,2448396231,2448396216,,
2448396227,2448396233,988737462,988737463,,,
2448396229,2448396224,,,,,
2448396231,6253599487,2448396224,,,,
2448396233,4712468322,988737461,2448396227,2448396240,,
2448396238,6253599487,,,,,
2448396240,2448396233,2448396243,4712468323,2972706526,,
2448396243,2448396240,2448396247,,,,
2448396247,2448396243,2448396250,,,,
2448396250,2448396247,,,,,
2449416274,281166456,,,,,
2449422124,1457518946,,,,,
2449422132,2380446542,,,,,
2449457397,5624703169,2449457398,,,,
2449457398,2449457397,5624703168,,,,
2449457399,5624703168,3742472580,,,,
2449457400,3742472580,,,,,
2449457401,2449457400,,,,,
2449457403,3742472600,2449457404,,,,
2449457404,2449457403,2449457405,,,,
2449457405,2449457404,3774320781,,,,
2449457406,3774320782,2449457407,,,,
2449457407,2449457406,2449457411,,,,
2449457408,3774320785,411750711,,,,
2449457409,3774320787,3774320785,,,,
2449457410,3059632281,3774320787,,,,
2449457411,2449457407,2449457413,,,,
2449457412,2449457414,3774320789,,,,
2449457413,2449457411,2449457415,,,,
2449457414,3774320791,2449457412,,,,
2449457415,2449457413,2449457416,,,,
2449457416,2449457415,2449457418,,,,
2449457417,2449457418,3059632283,,,,
2449457418,2449457416,2449457417,,,,
2449645924,5624703822,5624703646,5624703627,,,
2449645930,2449645935,6083819547,,,,
2449645935,4611428912,2449645930,,,,
2449645937,2449645938,4611428896,3059632264,,,
2449645938,3059632265,2449645937,,,,
2449645939,5624569335,3059632268,3742472598,,,
2450682549,880519606,,,,,
2450682552,936121509,,,,,
2450682556,849400648,,,,,
2450682558,2450682561,,,,,
2450682561,3900238665,,,,,
2450682563,4697184179,,,,,
2450682573,849400725,,,,,
2450682664,849400632,,,,,
2450682717,849400714,,,,,
2450682725,800166594,,,,,
2450682728,2450682717,,,,,
2450682736,3513095010,,,,,
2450682738,860957131,,,,,
2450682740,800166696,,,,,
2450682746,841514056,,,,,
2450682761,281160407,3056492981,,,,
2450682764,281814014,3726583774,,,,
2450682767,1574243694,2450682770,,,,
2450682770,2450682767,2450682773,,,,
2450682773,2450682770,955324288,,,,
2450682775,955324330,3406899976,,,,
2450682778,3406899996,955324962,,,,
2450848329,2450848332,849464727,,,,
2450848332,2450848333,2450848329,,,,
2450848333,339956235,2450848332,,,,
2450897137,872187315,872187296,,,,
2450897209,872187284,872187242,,,,
2450897225,872187242,339956284,,,,
2451957250,2451962055,,,,,
2451962055,1205616844,,,,,
2451962983,281217437,281217438,,,,
2452435867,1232594199,1232594095,,,,
2452856427,5213935198,5213935203,,,,
2452856428,5213935213,6314235063,,,,
2452856429,6311837819,6314235047,,,,
2453481869,2453481871,1886060185,,,,
2453481871,1992630691,2453481869,,,,
2454067923,5664899452,,,,,
2454067925,281217584,,,,,
2454067926,2454067925,,,,,
2454067927,281217581,899678300,,,,
2454067930,276130095,2340999798,,,,
2454067940,2454067941,,,,,
2454067941,2454067940,2454067942,,,,
2454067942,2454067941,2454067943,,,,
2454067943,2454067942,940640352,,,,
2454067945,573966737,573971034,,,,
2454067946,829887192,,,,,
2454067947,573971034,600865348,,,,
2454067988,710675232,2454067997,,,,
2454067994,2454067988,,,,,
2454067996,1048629753,,,,,
2454067997,2340999870,2454067988,,,,
2454067998,899485931,2454067999,,,,
2454067999,2454067998,2454068000,,,,
2454068000,2454067999,899485943,,,,
2454068002,899312855,899485985,899485919,,,
2454068006,2454068007,899485919,2454068008,,,
2454068007,2454068006,2454068011,,,,
2454068008,2454068009,2454068006,,,,
2454068009,2454068010,2454068008,,,,
2454068010,2454068015,2454068009,,,,
2454068011,2454068007,899485940,,,,
2454068014,899485940,2454068016,,,,
2454068015,2454068017,2454068010,,,,
2454068016,2454068014,2454068019,,,,
2454068017,2454068019,2454068015,,,,
2454068018,2454068019,899485858,,,,
2454068019,899485869,2454068018,2454068016,2454068017,,
2454068020,899285996,899312850,899500513,,,
2454068022,899312850,4664521631,,,,
2454068023,899312846,899312841,2454068024,,,
2454068024,2454068023,899312856,,,,
2454068025,3013380832,899500746,,,,
2454068028,899500532,899500391,,,,
2454068029,1307201429,899288539,,,,
2454068030,2454068031,4664521636,,,,
2454068031,2454068030,899312850,899312791,,,
2454068033,899302812,899302843,,,,
2454076999,3271620362,3271620254,,,,
2454077231,899288543,899286002,,,,
2455755645,6027671486,2455755649,,,,
2455755649,6027671485,2455755660,,,,
2455755660,2455755664,,,,,
2455755664,2455755666,6027671484,695131350,,,
2455755666,2455755669,,,,,
2455755669,2455755680,6027671481,,,,
2455755671,160586932,,,,,
2455755675,2455768849,,,,,
2455755677,2455755675,,,,,
2455755679,2455755677,,,,,
2455755680,2455755681,6027678567,,,,
2455755681,5767633818,6027678568,,,,
2455755683,2455755679,,,,,
2455755685,907479220,907479195,,,,
2455755687,2455755695,5837378159,,,,
2455755689,907479305,,,,,
2455755691,907479222,,,,,
2455755693,2455782317,,,,,
2455755695,2455755703,,,,,
2455755701,1114882782,,,,,
2455755703,2455755711,,,,,
2455755705,2455755693,,,,,
2455755707,102054340,,,,,
2455755709,2455755705,,,,,
2455755711,2455755715,,,,,
2455755713,2455755709,,,,,
2455755715,2455768856,,,,,
2455755717,2455755728,275006019,2455755713,,,
2455755719,2455755717,,,,,
2455755728,2455755717,2455755732,,,,
2455755732,1702065948,2455755728,,,,
2455768818,695131350,6027671462,,,,
2455768831,669880055,,,,,
2455768837,2455768838,,,,,
2455768838,1136497027,,,,,
2455768845,907467756,,,,,
2455768847,669410769,,,,,
2455768848,1136497087,,,,,
2455768849,2455768848,,,,,
2455768855,1114882860,,,,,
2455768856,2455755719,,,,,
2455782314,2455782316,,,,,
2455782315,2455755683,,,,,
2455782316,160586934,,,,,
2455782317,2455782315,,,,,
2455816961,998701574,1495506212,,,,
2455816962,1477144035,998701834,,,,
2455816963,998701834,998701719,,,,
2455816964,998701834,998701707,,,,
2457304466,2239755568,2457304467,,,,
2457304467,2457304466,2457304468,,,,
2457304468,2457304467,2457304469,,,,
2457304469,2457304468,2239755569,,,,
2457304470,2457304476,,,,,
2457304474,2457304535,,,,,
2457304476,2457304470,2457304493,,,,
2457304493,2457304476,2457304520,,,,
2457304520,2457304493,6123795537,,,,
2457304535,2457304474,2457304581,,,,
2457304553,6123795537,3356720329,,,,
2457304577,3356720329,2457304632,,,,
2457304581,2457304535,2457304637,,,,
2457304632,2457304577,5799716873,,,,
2457304637,2457304581,2457304683,,,,
2457304683,3356720333,3714337727,2457304637,,,
2457304692,1931913161,1931913160,5799716873,,,
2457304695,858319991,3356720334,,,,
2462423066,2996721585,988736582,,,,
2462875232,1012908401,1012908343,,,,
2468166176,1065527433,876698121,,,,
2468166178,876957906,876957904,,,,
2468885535,2551196401,2551196406,,,,
2468885543,868548517,869983936,,,,
2468885544,2551196147,2551193775,,,,
2468885546,869983928,868548517,,,,
2468885579,298787787,868548484,,,,
2468885594,298787766,3334259007,5344825566,,,
2468885595,828573980,1201771336,,,,
2468885596,2528778270,2468885597,,,,
2468885597,2468885596,2468885598,,,,
2468885598,2468885597,2503225458,,,,
2468885599,876676968,876676984,,,,
2468885600,298787789,862929092,,,,
2468885601,876694423,,,,,
2468885604,1201767880,,,,,
2468904811,2528180708,876957907,,,,
2468904812,876957907,1276897006,,,,
2468904830,862929069,862929101,,,,
2468916223,295577129,295577130,,,,
2468916225,2247860870,295577129,,,,
2468945270,876679121,876679120,,,,
2468945275,876679118,876679121,,,,
2468945278,295577150,876680296,,,,
2468945279,2468945283,876679127,,,,
2468945283,876679126,2468945279,,,,
2468945287,2468945288,876698118,,,,
2468945288,876695402,2468945287,,,,
2469476162,1462977429,,,,,
2469662800,1905553481,849444605,,,,
2469662823,2025931919,852856046,,,,
2469662833,852856046,2025931921,,,,
2470046657,764145374,,,,,
2470050204,1574151327,,,,,
2470050205,1401033100,,,,,
2470526020,907579331,2642978299,,,,
2470916621,276964961,,,,,
2472950274,4357555077,,,,,
2472950275,2472950274,,,,,
2472950276,2472950275,,,,,
2472950277,2472950276,,,,,
2472950358,1684928473,2245947348,,,,
2472950360,2245947348,904409664,,,,
2472950362,2326246771,1142146872,,,,
2472950363,1142146872,852905437,,,,
2475904071,910559327,5677227359,,,,
2478247772,367103460,368381657,,,,
2478247959,2478247961,7072515392,,,,
2478247961,2478247964,2478247959,,,,
2478247964,2478248009,2478247961,,,,
2478247990,7077412500,7072515389,,,,
2478248009,2478247964,,,,,
2478248046,600838265,600838264,,,,
2478248100,367104095,608071962,,,,
2478248103,288671148,288673117,,,,
2478288960,763340602,1832349716,,,,
2479731328,2479731334,852856010,,,,
2479731334,852856013,2479731328,,,,
2482557205,805002762,,,,,
2488842367,837157183,,,,,
2488843351,1291962131,4330845764,2488843353,,,
2488843352,969761717,969761641,5718626900,,,
2488843353,5718626899,2488843351,,,,
2495207142,1493018181,3163464121,,,,
2495857368,2277754174,977664354,,,,
2503049806,2535542332,2535542376,,,,
2503049818,2535542376,4377536105,,,,
2503151311,3769849703,3817457142,,,,
2503155564,3769849707,268643071,,,,
2503155567,268643071,912388719,,,,
2503225458,2468885598,862929092,,,,
2503243198,862929092,868548453,,,,
2503243201,862929092,298787788,,,,
2503426964,3334259015,1065527433,,,,
2503426970,298787789,3017410567,,,,
2504515828,1627498620,,,,,
2505501644,295577154,295577155,2505501645,,,
2505501645,876698118,876695398,2505501644,,,
2505794125,849371755,6036604002,,,,
2510810071,849516852,2510810078,,,,
2510810078,2510810071,849516849,,,,
2510821886,849516868,849596511,2009612623,,,
2510827603,849516791,849873802,,,,
2511158423,3199555436,849939870,,,,
2511158432,849516948,849516942,,,,
2511777058,415371738,2511777060,,,,
2511777060,2511777074,2511777058,2511777082,,,
2511777063,2401707753,2511777080,,,,
2511777066,2511777080,2511777069,,,,
2511777069,2511777066,2511777071,2511777082,,,
2511777071,2511777069,2511777074,,,,
2511777074,2511777071,2511777060,,,,
2511777075,2511777082,,,,,
2511777077,6634984608,,,,,
2511777080,2511777063,2511777066,6634984608,,,
2511777082,2511777075,2511777069,2511777060,,,
2512481484,849516933,2141735031,,,,
2512502543,849516929,1885992986,,,,
2512598551,849516975,849516965,,,,
2513653753,1191146422,,,,,
2513698454,2767255869,1991342381,,,,
2514701973,876679676,,,,,
2514715637,2514715638,1307239968,,,,
2514715638,2514715639,2514715637,,,,
2514715639,7117972632,2514715638,,,,
2514715640,7117972635,7117972632,,,,
2514715658,2514701973,,,,,
2515577252,7072515708,921001494,,,,
2515865973,7316764756,2515865974,,,,
2515865974,2515865973,367095399,,,,
2515865995,876681148,,,,,
2515865999,367574381,611644537,,,,
2515866005,5530191625,,,,,
2515866007,2515866042,,,,,
2515866009,876684794,876684797,,,,
2515866011,876684798,1448277530,,,,
2515866042,611644536,,,,,
2515866044,611644536,611644534,,,,
2515866047,2515866049,611644536,,,,
2515866049,876684801,2515866047,,,,
2516875304,339952715,339952714,,,,
2520507645,7072515742,,,,,
2520507646,7072515741,,,,,
2521444478,3325268767,1636261689,,,,
2521558819,266027354,,,,,
2521740128,368382795,1276929445,,,,
2521740131,1276929462,1276929501,,,,
2521740132,1276929501,1276929485,,,,
2522322397,910559382,7072496949,,,,
2523559031,367576326,367575376,,,,
2523764418,367576488,,,,,
2523764419,367576326,2523764418,7072515727,,,
2524515267,891523691,891523697,,,,
2524515272,2524515274,891523705,,,,
2524515274,891523697,2524515272,,,,
2524515281,2524515283,891523710,,,,
2524515283,2524515289,2524515281,,,,
2524515289,2321975189,2524515283,,,,
2524557307,909506672,932315407,,,,
2524916569,367573115,367572933,,,,
2524925111,368382506,2524925553,,,,
2524925553,2534618618,2524925111,,,,
2524925572,817164469,1276887747,,,,
2526107187,367578672,367578669,368382476,,,
2526349523,7072496955,2526349543,,,,
2526349543,2526349523,618310424,,,,
2527970949,367578888,820565657,,,,
2527970950,820565657,367578721,,,,
2528047137,280958056,3820930500,,,,
2528106714,869983946,869983940,,,,
2528106875,6925191228,2528107081,,,,
2528107081,2528106875,2551209234,,,,
2528107833,868548456,,,,,
2528180708,3017410569,2468904811,,,,
2528182488,868548453,1276897004,,,,
2528247749,998838597,998838179,,,,
2528264394,358454393,,,,,
2528778270,5344825566,2468885596,,,,
2528832024,295339878,5689632088,,,,
2528836204,295341053,295341048,,,,
2529006099,1114847337,,,,,
2529559503,4237007208,1993827642,3865266763,,,
2530217146,5200036712,941325745,,,,
2530217848,941325745,2530218767,,,,
2530218767,2530217848,941325173,,,,
2530220057,941325173,295574048,,,,
2530220583,295574048,295574049,,,,
2530235355,295340509,295340510,,,,
2530259874,6544321122,295339868,,,,
2530260282,295339868,295339866,,,,
2530290716,411677247,4641767030,,,,
2530292072,2060602741,1437300682,,,,
2530292402,2531738275,295338368,,,,
2530292404,295574049,295338372,,,,
2530292731,295338372,295338370,,,,
2530301319,295340495,295338393,,,,
2530301330,295338393,2530301332,,,,
2530301332,2530301330,295338391,,,,
2530833519,612765387,1570887315,,,,
2530833546,2530868296,,,,,
2530868262,1008393135,,,,,
2530868272,1002709323,,,,,
2530868283,2533401856,,,,,
2530868296,2530868283,,,,,
2530927073,276857789,,,,,
2530927079,276856130,,,,,
2530927082,276857793,,,,,
2530927086,276856132,,,,,
2530927088,276857794,,,,,
2530927090,81312175,,,,,
2530927092,1114847203,,,,,
2530927095,81312150,,,,,
2530927097,1821592377,,,,,
2531731834,295338382,295338380,2531731835,,,
2531731835,2531731836,2531731834,,,,
2531731836,2531731837,2531731835,,,,
2531731837,295338368,2531731836,,,,
2531733967,2531733969,1706421163,,,,
2531733969,295338391,2531733967,,,,
2531734370,295338382,295338379,,,,
2531738275,295338383,2530292402,,,,
2531738277,941325305,295574042,,,,
2531738285,295338376,295574042,,,,
2532471285,3748099357,3748099706,,,,
2532471410,881718188,881718182,,,,
2532503428,881718177,881718186,,,,
2532503457,3163464058,1746120927,,,,
2532503464,1746017476,1443303276,,,,
2532503476,881718270,881715407,,,,
2532664651,849444644,850477007,,,,
2532667845,1875968654,,,,,
2533183401,295338361,295338356,,,,
2533183404,5728867917,295338350,2533184460,,,
2533184457,295338361,2533184458,,,,
2533184458,2533184457,2533184459,,,,
2533184459,2533184458,5728867916,,,,
2533184460,5728867918,2533183404,,,,
2533196070,295338355,,,,,
2533199583,295338353,5200036711,2533199584,,,
2533199584,2533199583,,,,,
2533210991,6550111697,295338346,828573884,,,
2533212392,2533215772,2533212393,,,,
2533212393,2533212392,,,,,
2533215772,295338344,2533212392,2533215773,,,
2533215773,2533215774,2533215772,,,,
2533215774,2533215775,2533215773,,,,
2533215775,2533215774,,,,,
2533251195,2533251204,1410914900,,,,
2533251204,691211265,2533251195,,,,
2533252143,81312371,,,,,
2533252144,2533252143,,,,,
2533401856,2530868272,,,,,
2534611659,368382561,,,,,
2534614213,368382561,368382613,,,,
2534618609,367579045,1276887744,,,,
2534618618,1276887744,2524925553,,,,
2534618632,368382613,368382506,,,,
2534629143,2534761809,368381903,,,,
2534761456,1008393048,368381902,,,,
2534761809,368381902,2534629143,,,,
2535542073,912388703,,,,,
2535542332,7072496958,2503049806,,,,
2535542376,2503049806,2503049818,,,,
2535609940,912372817,3769849700,,,,
2540309925,2540327518,,,,,
2540327518,2551158473,,,,,
2542677465,5306869484,849888377,,,,
2543873129,856480218,856480258,,,,
2543873191,1106057478,856480255,,,,
2543873323,851476377,851476337,,,,
2550693364,1061262098,2017065029,,,,
2550725554,1412987199,,,,,
2551090359,988737536,988737667,,,,
2551158473,2551158902,,,,,
2551158902,1570887336,,,,,
2551159111,411684746,612433349,,,,
2551184682,868548512,868548480,,,,
2551187339,868548480,2551187343,,,,
2551187343,2551187339,1706421208,,,,
2551190616,868548462,2551192010,,,,
2551192010,2551190616,869983938,,,,
2551193775,2468885544,871911371,,,,
2551196147,5689632060,2468885544,,,,
2551196401,5689632031,2468885535,,,,
2551196406,2468885535,869983930,,,,
2551208667,6925191231,276863315,,,,
2551209234,2528107081,869983932,,,,
2551268522,612767585,81312520,,,,
2552340631,988737697,2363399184,,,,
2552359012,2552359017,2552359016,,,,
2552359014,850477121,2552359017,,,,
2552359016,2552359012,2552359030,,,,
2552359017,2552359014,2552359012,,,,
2552359021,3401998557,850624626,,,,
2552359030,2552359016,,,,,
2552904049,2552904051,368382736,,,,
2552904051,2552904049,,,,,
2554088276,1596296483,413401069,,,,
2554088284,2588727003,4209407584,,,,
2554101497,2591713340,,,,,
2554101505,2588727000,,,,,
2554743213,2409033288,4363486843,,,,
2558546290,3059632111,,,,,
2558546292,3059632137,,,,,
2558591402,2715643881,,,,,
2558854246,907574469,2558854302,,,,
2558854302,2558854246,907669966,,,,
2559492388,2559492410,850477053,,,,
2559492410,850477055,2559492388,,,,
2562509205,849567971,849567967,,,,
2565798404,929803995,81312520,,,,
2565802848,929804078,929804069,,,,
2565802849,929804133,929804001,,,,
2565901726,1201780080,941325516,,,,
2569461649,2569461650,1497504549,,,,
2569461650,1497504553,2569461649,,,,
2571997956,3742014023,851476731,,,,
2571997957,851476737,2120420301,,,,
2571997958,876297284,876297283,,,,
2571997959,3797529967,3797529964,,,,
2571997961,851476745,851476737,,,,
2571997962,876297611,3797529970,,,,
2571997963,2572759770,876297139,,,,
2571997964,851476459,6833426954,,,,
2571997967,2571997968,3797530006,,,,
2571997968,2116803708,2571997967,,,,
2571997996,851476455,851476446,2571997998,,,
2571997998,2572771270,2571997996,,,,
2571998001,2571998006,2572771270,,,,
2571998006,2571998001,,,,,
2572011601,876221660,876297430,,,,
2572605424,850494156,2009600255,,,,
2572605442,850494167,850494159,,,,
2572605449,2572605452,849516999,,,,
2572605452,1904180671,2572605449,,,,
2572605480,851476408,851476406,,,,
2572611788,850494065,850494064,,,,
2572759770,2572759772,2571997963,,,,
2572759771,3087365837,851476751,,,,
2572759772,2572759773,2572759770,,,,
2572759773,851476462,2572759772,,,,
2572759774,2572759777,3087365837,,,,
2572759775,851476461,851476459,,,,
2572759777,851476468,2572759774,,,,
2572759778,851476459,851476457,,,,
2572771270,2571998001,2571997998,,,,
2574063178,6036603880,6036603881,,,,
2576997759,5726339844,,,,,
2576997760,5577877674,,,,,
2577333237,767256206,767256175,,,,
2581924991,280958010,280958062,,,,
2581932729,280958004,280958163,,,,
2581948597,2584100924,612425783,,,,
2584100924,2581948597,,,,,
2584106565,612425794,,,,,
2584106572,2584106565,,,,,
2584106580,2584106572,,,,,
2584106590,2584106580,,,,,
2584118382,2584118385,,,,,
2584118385,5097150143,,,,,
2584128856,612425758,612425776,,,,
2584131817,2584131820,,,,,
2584131820,612427074,,,,,
2584134439,612425773,,,,,
2587287323,764851875,764145389,,,,
2588727000,2554101497,,,,,
2588727003,276996557,2554088284,,,,
2589569147,885746920,269348979,,,,
2589569148,274060509,,,,,
2590615022,5394048999,3894228848,,,,
2590615041,2590650896,5394048999,,,,
2590650885,5580705220,5580705160,,,,
2590650896,367096789,2590615041,,,,
2590756366,3806818279,3350971963,,,,
2590762707,281032954,2419390518,,,,
2590762708,6446769462,6446769369,,,,
2590762709,6446769369,2151819146,,,,
2591713318,5806180977,,,,,
2591713340,2591713318,,,,,
2592257370,2592257373,715766328,,,,
2592257371,675849113,2592257373,,,,
2592257373,2592257371,2592257370,,,,
2593377993,612767575,612767573,,,,
2593378004,613015198,612767577,,,,
2593930789,2213307878,,,,,
2593930791,2409033278,1596295987,,,,
2594478801,612425762,612425760,,,,
2594484584,813097354,367097038,7072515769,,,
2594484585,367096795,367096793,7072515782,,,
2594538445,367096893,7072515764,,,,
2594958533,2261568089,2409008254,,,,
2599344819,715766326,1515059686,,,,
2601021760,6036603884,850494204,,,,
2601021763,850494209,6036603882,,,,
2601739066,612425776,2601739068,,,,
2601739067,2601739068,,,,,
2601739068,2601739067,2601739066,2601739069,,,
2601739069,2601739068,,,,,
2607678820,1843343806,,,,,
2607678821,1843345800,,,,,
2607678826,7072516285,,,,,
2607678827,2925665675,533660059,,,,
2607678828,533660059,2288227505,,,,
2607678829,3249023362,,,,,
2607884665,339954089,2928420219,,,,
2607884724,876221657,339954089,,,,
2609349830,876297129,876297604,,,,
2610976299,3736657284,1837676999,,,,
2611473649,368381655,368381651,,,,
2611473658,368381652,367103805,,,,
2612175333,3124863229,,,,,
2612891705,1509466462,1204234856,,,,
2612891997,5228764749,276355228,,,,
2615179094,4238039327,4571409171,,,,
2615890415,367570988,2615890416,,,,
2615890416,2615890415,367097463,,,,
2616832398,367570712,367570059,,,,
2616920369,5228764750,1507075181,,,,
2616920414,1447393459,1507075234,,,,
2616920511,276356480,,,,,
2616920516,2616920522,,,,,
2616920522,276356482,,,,,
2616920533,3818354847,,,,,
2620407463,2322899822,1706236992,,,,
2620442496,3549113457,608046631,,,,
2620442497,367097734,3549113459,,,,
2621705600,1276909057,1276909049,,,,
2621705601,368382814,2621705602,,,,
2621705602,2621705601,2621705603,,,,
2621705603,2621705602,1276909057,2622600100,,,
2621717014,608046626,3549113461,,,,
2621717023,902572650,902572655,,,,
2621739861,2621739862,608046645,,,,
2621739862,2621739863,2621739861,,,,
2621739863,608046658,2621739862,,,,
2622600096,608046660,1276909057,,,,
2622600097,3549113468,608046660,,,,
2622600100,2621705603,1276909053,3549113468,,,
2622600101,2622616499,2622618759,2622623213,,,
2622616499,2622616500,2622600101,,,,
2622616500,2622616501,2622616499,,,,
2622616501,2622616500,,,,,
2622618759,2622600101,1276909057,,,,
2622623213,2622623215,2622600101,,,,
2622623215,2622623216,2622623213,,,,
2622623216,2622623218,2622623215,,,,
2622623218,2622623216,,,,,
2623126437,3163583985,2623126439,,,,
2623126439,2623126437,,,,,
2627156163,2339676603,,,,,
2631876765,368382804,3549065729,,,,
2632521447,2632521448,,,,,
2632521448,367104545,,,,,
2632521449,600328325,,,,,
2632521450,2632521449,,,,,
2633425147,1276929471,608056825,,,,
2634138632,1276929481,608056797,,,,
2634489664,905073716,899111537,,,,
2634490353,905073716,902587185,,,,
2634490364,914040748,914040753,,,,
2634553818,1276929464,902587185,,,,
2634553819,903972861,1276929439,,,,
2634553820,899111532,2634553822,,,,
2634553821,2634553822,899111534,,,,
2634553822,2634553820,2634553821,,,,
2634651211,701812372,2634651213,,,,
2634651212,2634651213,2634651214,,,,
2634651213,2634651211,2634651212,,,,
2634651214,2634651212,2634651215,,,,
2634651215,2634651214,907695020,,,,
2636063575,903972866,,,,,
2636140992,1205616874,,,,,
2636141021,213711849,,,,,
2636142072,2636140992,,,,,
2637067912,914041048,,,,,
2637266231,900745468,,,,,
2637620266,1098016388,,,,,
2637695143,914043192,,,,,
2637695146,907695013,,,,,
2639548739,1036093910,1036093862,,,,
2639691494,974556118,974556114,,,,
2639691497,2639691498,974556057,,,,
2639691498,2639691499,2639691497,,,,
2639691499,2639691508,2639691498,,,,
2639691508,2639691521,2639691499,,,,
2639691521,2639691522,2639691508,,,,
2639691522,1006160457,2639691521,,,,
2639822674,3516015753,2639822675,,,,
2639822675,2639822674,413581393,,,,
2639822676,974633538,974632885,,,,
2640343493,907579365,907633677,,,,
2640343505,907633677,694180146,,,,
2640350384,907694826,960027805,,,,
2640350400,960027583,960027805,,,,
2642381700,612028741,411677809,,,,
2642464696,2642473299,2310891767,,,,
2642471266,907540005,907539969,,,,
2642473299,907633681,2642464696,,,,
2642482070,2642482071,907529713,,,,
2642482071,907540003,2642482070,,,,
2642482072,2642482073,907584343,,,,
2642482073,2642482072,,,,,
2642835945,2642835946,5820142743,,,,
2642835946,2642835947,2642835945,,,,
2642835947,2642835948,2642835946,,,,
2642835948,2642835949,2642835947,,,,
2642835949,2642835950,2642835948,,,,
2642835950,2642835951,2642835949,,,,
2642835951,2642835952,2642835950,,,,
2642835952,2642835953,2642835951,,,,
2642835953,2642835954,2642835952,,,,
2642835954,2642835955,2642835953,,,,
2642835955,2642835954,,,,,
2642949778,5820142743,907579335,907579351,,,
2642978299,2470526020,2642978300,,,,
2642978300,2642978299,907694827,,,,
2642978302,907579346,2642978308,,,,
2642978303,2642978309,2642978304,,,,
2642978304,2642978303,907694843,,,,
2642978305,2642978306,907579362,,,,
2642978306,2642978307,2642978305,,,,
2642978307,907694843,2642978306,,,,
2642978308,2642978302,2642978309,,,,
2642978309,2642978308,2642978303,,,,
2642979182,907633678,2642979187,2642979186,,,
2642979186,2642988448,2642979182,907579331,,,
2642979187,907633718,2642979182,2642988444,,,
2642988439,907633729,2642988440,,,,
2642988440,2642988439,907633688,,,,
2642988441,2642988444,2642988442,,,,
2642988442,2642988441,907633729,,,,
2642988444,2642979187,2642988441,,,,
2642988446,2642988448,2642988450,,,,
2642988448,2642979186,2642988446,,,,
2642988450,2642988446,907633729,,,,
2643026541,907633704,907633685,,,,
2643026542,907694845,907633704,,,,
2643026543,2644381568,907694840,,,,
2643947184,269303127,269303126,,,,
2643947217,269303126,899425269,,,,
2643947446,899425258,899425315,,,,
2643947913,269303124,2643947930,,,,
2643947930,2643947913,2643947946,,,,
2643947942,1395810318,2643947953,,,,
2643947946,2643947930,269303123,,,,
2643947952,3271620406,269303123,,,,
2643947953,2643947942,899425279,,,,
2644381568,907694848,2643026543,,,,
2644381573,907633690,907694845,,,,
2644381593,907694840,907694845,,,,
2644473071,907633688,,,,,
2645874152,1706236496,1706236501,,,,
2647769981,907694838,2647769982,,,,
2647769982,2647769981,907574479,,,,
2647769983,2647769984,2647769985,,,,
2647769984,907694836,2647769983,,,,
2647769985,2647769983,907694838,,,,
2647769986,907694831,907694836,,,,
2648317995,907694864,907694852,,,,
2648319774,907579362,907579368,2648319776,,,
2648319776,2648319774,,,,,
2648365951,907633710,2648365952,694180151,,,
2648365952,2648365951,907633712,,,,
2648476652,907579365,907633718,2648476653,,,
2648476653,1435229092,907633679,2648476652,,,
2648959774,907694829,907694834,,,,
2648959776,2648959777,907694863,,,,
2648959777,907694841,2648959776,,,,
2648967354,2648967355,907694836,,,,
2648967355,2648967358,2648967354,,,,
2648967356,2648967362,2648967360,,,,
2648967357,2648967359,2648967358,,,,
2648967358,2648967357,2648967355,,,,
2648967359,2648967360,2648967357,,,,
2648967360,2648967356,2648967359,,,,
2648967361,907694862,2648967362,,,,
2648967362,2648967361,2648967356,,,,
2648967868,2648967873,907694862,,,,
2648967873,907694830,2648967868,,,,
2649043454,7286021100,2649043457,,,,
2649043456,907669968,7286021100,,,,
2649043457,2649043454,907574463,,,,
2649051011,7286021090,907669968,,,,
2649073360,2649073364,2649073362,,,,
2649073362,2649073360,2649073373,,,,
2649073363,2649073371,907669956,,,,
2649073364,2649073370,2649073360,,,,
2649073366,2649073367,2649073370,,,,
2649073367,2649073369,2649073366,,,,
2649073369,907669965,2649073367,,,,
2649073370,2649073366,2649073364,,,,
2649073371,2649073373,2649073363,,,,
2649073373,2649073362,2649073371,,,,
2649073377,907669971,2649073380,,,,
2649073379,2649073380,2649073386,,,,
2649073380,2649073377,2649073379,,,,
2649073381,2649073383,2649073388,,,,
2649073383,2649073386,2649073381,,,,
2649073386,2649073379,2649073383,,,,
2649073388,2649073381,2649073389,,,,
2649073389,2649073388,2649073391,,,,
2649073391,2649073389,907574465,,,,
2649075569,1235831074,907574465,,,,
2656117377,907574480,1235831064,,,,
2656117381,2656117383,907574458,,,,
2656117383,1235831064,2656117381,,,,
2656117385,1235831109,1235831074,,,,
2656137388,2656137391,907574469,,,,
2656137391,907574474,2656137388,,,,
2656172906,907669961,2656172908,,,,
2656172908,2656172906,2373205197,,,,
2656940593,2656940603,4363486845,,,,
2656940603,4363486846,2656940593,,,,
2657108413,907584337,907529702,,,,
2657108450,2657108451,907529715,,,,
2657108451,2657108452,2657108450,,,,
2657108452,907529708,2657108451,,,,
2657108453,2657108456,2657108455,,,,
